cod_divipola,municipio,departamento,anio,semana_epidemiologica,evento_estandar,casos,poblacion,tasa_x_100k,so2_flux_ton_dia
52207,Consacá,Nariño,2023,7,IRA,8,14000,57.14,606.1
52207,Consacá,Nariño,2023,7,EDA,2,14000,14.29,652.8
52299,La Florida,Nariño,2023,7,IRA,8,18000,44.44,422.5
52299,La Florida,Nariño,2023,7,EDA,1,18000,5.56,501.2
52885,Yacuanquer,Nariño,2023,7,IRA,3,13000,23.08,429.0
52885,Yacuanquer,Nariño,2023,7,EDA,0,13000,0.0,329.7
52480,Nariño,Nariño,2023,7,IRA,13,22000,59.09,424.0
52480,Nariño,Nariño,2023,7,EDA,2,22000,9.09,481.0
52001,Pasto,Nariño,2023,8,IRA,135,450000,30.0,778.5
52001,Pasto,Nariño,2023,8,EDA,37,450000,8.22,614.5
52683,Sandoná,Nariño,2023,8,IRA,14,30000,46.67,689.1
52683,Sandoná,Nariño,2023,8,EDA,3,30000,10.0,353.5
52207,Consacá,Nariño,2023,8,IRA,6,14000,42.86,300.5
52207,Consacá,Nariño,2023,8,EDA,1,14000,7.14,413.9
52299,La Florida,Nariño,2023,8,IRA,9,18000,50.0,692.5
52299,La Florida,Nariño,2023,8,EDA,1,18000,5.56,420.5
52885,Yacuanquer,Nariño,2023,8,IRA,8,13000,61.54,503.4
52885,Yacuanquer,Nariño,2023,8,EDA,1,13000,7.69,711.6
52480,Nariño,Nariño,2023,8,IRA,10,22000,45.45,483.1
52480,Nariño,Nariño,2023,8,EDA,2,22000,9.09,494.8
52001,Pasto,Nariño,2023,9,IRA,153,450000,34.0,286.7
52001,Pasto,Nariño,2023,9,EDA,26,450000,5.78,561.3
52683,Sandoná,Nariño,2023,9,IRA,11,30000,36.67,298.9
52683,Sandoná,Nariño,2023,9,EDA,2,30000,6.67,603.7
52207,Consacá,Nariño,2023,9,IRA,4,14000,28.57,323.9
52207,Consacá,Nariño,2023,9,EDA,1,14000,7.14,605.4
52299,La Florida,Nariño,2023,9,IRA,8,18000,44.44,466.6
52299,La Florida,Nariño,2023,9,EDA,1,18000,5.56,284.2
52885,Yacuanquer,Nariño,2023,9,IRA,7,13000,53.85,204.4
52885,Yacuanquer,Nariño,2023,9,EDA,0,13000,0.0,521.0
52480,Nariño,Nariño,2023,9,IRA,7,22000,31.82,553.2
52480,Nariño,Nariño,2023,9,EDA,1,22000,4.55,520.3
52001,Pasto,Nariño,2023,10,IRA,139,450000,30.89,329.5
52001,Pasto,Nariño,2023,10,EDA,26,450000,5.78,719.3
52683,Sandoná,Nariño,2023,10,IRA,15,30000,50.0,499.5
52683,Sandoná,Nariño,2023,10,EDA,1,30000,3.33,586.4
52207,Consacá,Nariño,2023,10,IRA,7,14000,50.0,343.5
52207,Consacá,Nariño,2023,10,EDA,0,14000,0.0,435.8
52299,La Florida,Nariño,2023,10,IRA,12,18000,66.67,668.7
52299,La Florida,Nariño,2023,10,EDA,1,18000,5.56,648.1
52885,Yacuanquer,Nariño,2023,10,IRA,6,13000,46.15,628.2
52885,Yacuanquer,Nariño,2023,10,EDA,1,13000,7.69,286.9
52480,Nariño,Nariño,2023,10,IRA,11,22000,50.0,333.0
52480,Nariño,Nariño,2023,10,EDA,2,22000,9.09,376.5
52001,Pasto,Nariño,2023,11,IRA,207,450000,46.0,498.6
52001,Pasto,Nariño,2023,11,EDA,25,450000,5.56,387.9
52683,Sandoná,Nariño,2023,11,IRA,9,30000,30.0,289.1
52683,Sandoná,Nariño,2023,11,EDA,2,30000,6.67,452.1
52207,Consacá,Nariño,2023,11,IRA,6,14000,42.86,260.6
52207,Consacá,Nariño,2023,11,EDA,0,14000,0.0,436.7
52299,La Florida,Nariño,2023,11,IRA,9,18000,50.0,201.0
52299,La Florida,Nariño,2023,11,EDA,1,18000,5.56,451.5
52885,Yacuanquer,Nariño,2023,11,IRA,4,13000,30.77,440.2
52885,Yacuanquer,Nariño,2023,11,EDA,0,13000,0.0,505.6
52480,Nariño,Nariño,2023,11,IRA,13,22000,59.09,664.0
52480,Nariño,Nariño,2023,11,EDA,1,22000,4.55,530.3
52001,Pasto,Nariño,2023,12,IRA,216,450000,48.0,368.1
52001,Pasto,Nariño,2023,12,EDA,19,450000,4.22,451.5
52683,Sandoná,Nariño,2023,12,IRA,11,30000,36.67,594.0
52683,Sandoná,Nariño,2023,12,EDA,2,30000,6.67,373.8
52207,Consacá,Nariño,2023,12,IRA,7,14000,50.0,562.1
52207,Consacá,Nariño,2023,12,EDA,1,14000,7.14,538.8
52299,La Florida,Nariño,2023,12,IRA,5,18000,27.78,244.4
52299,La Florida,Nariño,2023,12,EDA,1,18000,5.56,296.0
52885,Yacuanquer,Nariño,2023,12,IRA,7,13000,53.85,322.5
52885,Yacuanquer,Nariño,2023,12,EDA,1,13000,7.69,388.1
52480,Nariño,Nariño,2023,12,IRA,7,22000,31.82,545.3
52480,Nariño,Nariño,2023,12,EDA,1,22000,4.55,476.7
52001,Pasto,Nariño,2023,13,IRA,145,450000,32.22,172.7
52001,Pasto,Nariño,2023,13,EDA,31,450000,6.89,517.9
52683,Sandoná,Nariño,2023,13,IRA,11,30000,36.67,352.8
52683,Sandoná,Nariño,2023,13,EDA,1,30000,3.33,499.5
52207,Consacá,Nariño,2023,13,IRA,5,14000,35.71,602.7
52207,Consacá,Nariño,2023,13,EDA,0,14000,0.0,354.5
52299,La Florida,Nariño,2023,13,IRA,6,18000,33.33,514.3
52299,La Florida,Nariño,2023,13,EDA,1,18000,5.56,378.6
52885,Yacuanquer,Nariño,2023,13,IRA,7,13000,53.85,413.8
52885,Yacuanquer,Nariño,2023,13,EDA,0,13000,0.0,450.5
52480,Nariño,Nariño,2023,13,IRA,8,22000,36.36,324.6
52480,Nariño,Nariño,2023,13,EDA,1,22000,4.55,526.9
52001,Pasto,Nariño,2023,14,IRA,243,450000,54.0,585.0
52001,Pasto,Nariño,2023,14,EDA,29,450000,6.44,532.2
52683,Sandoná,Nariño,2023,14,IRA,13,30000,43.33,508.3
52683,Sandoná,Nariño,2023,14,EDA,1,30000,3.33,269.7
52207,Consacá,Nariño,2023,14,IRA,5,14000,35.71,330.7
52207,Consacá,Nariño,2023,14,EDA,0,14000,0.0,507.2
52299,La Florida,Nariño,2023,14,IRA,9,18000,50.0,243.2
52299,La Florida,Nariño,2023,14,EDA,1,18000,5.56,166.7
52885,Yacuanquer,Nariño,2023,14,IRA,3,13000,23.08,235.6
52885,Yacuanquer,Nariño,2023,14,EDA,1,13000,7.69,378.4
52480,Nariño,Nariño,2023,14,IRA,6,22000,27.27,273.3
52480,Nariño,Nariño,2023,14,EDA,0,22000,0.0,182.7
52001,Pasto,Nariño,2023,15,IRA,180,450000,40.0,630.4
52001,Pasto,Nariño,2023,15,EDA,27,450000,6.0,408.7
52683,Sandoná,Nariño,2023,15,IRA,15,30000,50.0,445.3
52683,Sandoná,Nariño,2023,15,EDA,2,30000,6.67,551.9
52207,Consacá,Nariño,2023,15,IRA,6,14000,42.86,369.5
52207,Consacá,Nariño,2023,15,EDA,0,14000,0.0,473.7
52299,La Florida,Nariño,2023,15,IRA,9,18000,50.0,296.3
52299,La Florida,Nariño,2023,15,EDA,0,18000,0.0,446.3
52885,Yacuanquer,Nariño,2023,15,IRA,5,13000,38.46,270.3
52885,Yacuanquer,Nariño,2023,15,EDA,0,13000,0.0,176.7
52480,Nariño,Nariño,2023,15,IRA,7,22000,31.82,159.6
52480,Nariño,Nariño,2023,15,EDA,0,22000,0.0,636.3
52001,Pasto,Nariño,2023,16,IRA,234,450000,52.0,319.7
52001,Pasto,Nariño,2023,16,EDA,22,450000,4.89,428.2
52683,Sandoná,Nariño,2023,16,IRA,12,30000,40.0,498.5
52683,Sandoná,Nariño,2023,16,EDA,1,30000,3.33,197.2
52207,Consacá,Nariño,2023,16,IRA,4,14000,28.57,541.7
52207,Consacá,Nariño,2023,16,EDA,1,14000,7.14,317.4
52299,La Florida,Nariño,2023,16,IRA,10,18000,55.56,284.0
52299,La Florida,Nariño,2023,16,EDA,1,18000,5.56,245.9
52885,Yacuanquer,Nariño,2023,16,IRA,7,13000,53.85,423.0
52885,Yacuanquer,Nariño,2023,16,EDA,0,13000,0.0,344.9
52480,Nariño,Nariño,2023,16,IRA,6,22000,27.27,189.0
52480,Nariño,Nariño,2023,16,EDA,0,22000,0.0,596.3
52001,Pasto,Nariño,2023,17,IRA,228,450000,50.67,586.3
52001,Pasto,Nariño,2023,17,EDA,31,450000,6.89,521.0
52683,Sandoná,Nariño,2023,17,IRA,12,30000,40.0,467.0
52683,Sandoná,Nariño,2023,17,EDA,2,30000,6.67,407.4
52207,Consacá,Nariño,2023,17,IRA,6,14000,42.86,495.7
52207,Consacá,Nariño,2023,17,EDA,1,14000,7.14,360.0
52299,La Florida,Nariño,2023,17,IRA,7,18000,38.89,418.2
52299,La Florida,Nariño,2023,17,EDA,0,18000,0.0,204.3
52885,Yacuanquer,Nariño,2023,17,IRA,3,13000,23.08,439.5
52885,Yacuanquer,Nariño,2023,17,EDA,0,13000,0.0,459.1
52480,Nariño,Nariño,2023,17,IRA,7,22000,31.82,295.0
52480,Nariño,Nariño,2023,17,EDA,1,22000,4.55,386.2
52001,Pasto,Nariño,2023,18,IRA,106,450000,23.56,518.2
52001,Pasto,Nariño,2023,18,EDA,19,450000,4.22,189.6
52683,Sandoná,Nariño,2023,18,IRA,13,30000,43.33,513.3
52683,Sandoná,Nariño,2023,18,EDA,1,30000,3.33,562.3
52207,Consacá,Nariño,2023,18,IRA,5,14000,35.71,305.4
52207,Consacá,Nariño,2023,18,EDA,0,14000,0.0,267.8
52299,La Florida,Nariño,2023,18,IRA,9,18000,50.0,451.9
52299,La Florida,Nariño,2023,18,EDA,1,18000,5.56,370.1
52885,Yacuanquer,Nariño,2023,18,IRA,3,13000,23.08,475.2
52885,Yacuanquer,Nariño,2023,18,EDA,0,13000,0.0,240.1
52480,Nariño,Nariño,2023,18,IRA,6,22000,27.27,259.2
52480,Nariño,Nariño,2023,18,EDA,1,22000,4.55,217.6
52001,Pasto,Nariño,2023,19,IRA,112,450000,24.89,546.9
52001,Pasto,Nariño,2023,19,EDA,28,450000,6.22,434.9
52683,Sandoná,Nariño,2023,19,IRA,11,30000,36.67,478.9
52683,Sandoná,Nariño,2023,19,EDA,1,30000,3.33,163.9
52207,Consacá,Nariño,2023,19,IRA,5,14000,35.71,416.2
52207,Consacá,Nariño,2023,19,EDA,0,14000,0.0,575.4
52299,La Florida,Nariño,2023,19,IRA,8,18000,44.44,524.5
52299,La Florida,Nariño,2023,19,EDA,0,18000,0.0,574.9
52885,Yacuanquer,Nariño,2023,19,IRA,6,13000,46.15,267.7
52885,Yacuanquer,Nariño,2023,19,EDA,0,13000,0.0,397.0
52480,Nariño,Nariño,2023,19,IRA,5,22000,22.73,494.2
52480,Nariño,Nariño,2023,19,EDA,1,22000,4.55,381.4
52001,Pasto,Nariño,2023,20,IRA,154,450000,34.22,312.4
52001,Pasto,Nariño,2023,20,EDA,30,450000,6.67,218.3
52683,Sandoná,Nariño,2023,20,IRA,14,30000,46.67,443.2
52683,Sandoná,Nariño,2023,20,EDA,1,30000,3.33,439.3
52207,Consacá,Nariño,2023,20,IRA,2,14000,14.29,233.8
52207,Consacá,Nariño,2023,20,EDA,0,14000,0.0,283.0
52299,La Florida,Nariño,2023,20,IRA,6,18000,33.33,254.8
52299,La Florida,Nariño,2023,20,EDA,1,18000,5.56,245.1
52885,Yacuanquer,Nariño,2023,20,IRA,4,13000,30.77,406.6
52885,Yacuanquer,Nariño,2023,20,EDA,0,13000,0.0,357.5
52480,Nariño,Nariño,2023,20,IRA,5,22000,22.73,444.3
52480,Nariño,Nariño,2023,20,EDA,1,22000,4.55,510.3
52001,Pasto,Nariño,2023,21,IRA,117,450000,26.0,218.0
52001,Pasto,Nariño,2023,21,EDA,19,450000,4.22,386.2
52683,Sandoná,Nariño,2023,21,IRA,7,30000,23.33,184.0
52683,Sandoná,Nariño,2023,21,EDA,1,30000,3.33,241.7
52207,Consacá,Nariño,2023,21,IRA,4,14000,28.57,303.3
52207,Consacá,Nariño,2023,21,EDA,0,14000,0.0,548.9
52299,La Florida,Nariño,2023,21,IRA,4,18000,22.22,483.7
52299,La Florida,Nariño,2023,21,EDA,0,18000,0.0,353.7
52885,Yacuanquer,Nariño,2023,21,IRA,5,13000,38.46,502.3
52885,Yacuanquer,Nariño,2023,21,EDA,0,13000,0.0,447.6
52480,Nariño,Nariño,2023,21,IRA,8,22000,36.36,269.0
52480,Nariño,Nariño,2023,21,EDA,1,22000,4.55,382.7
52001,Pasto,Nariño,2023,22,IRA,120,450000,26.67,431.6
52001,Pasto,Nariño,2023,22,EDA,19,450000,4.22,483.5
52683,Sandoná,Nariño,2023,22,IRA,8,30000,26.67,406.0
52683,Sandoná,Nariño,2023,22,EDA,1,30000,3.33,281.6
52207,Consacá,Nariño,2023,22,IRA,3,14000,21.43,376.7
52207,Consacá,Nariño,2023,22,EDA,1,14000,7.14,249.1
52299,La Florida,Nariño,2023,22,IRA,3,18000,16.67,191.6
52299,La Florida,Nariño,2023,22,EDA,1,18000,5.56,546.5
52885,Yacuanquer,Nariño,2023,22,IRA,2,13000,15.38,383.2
52885,Yacuanquer,Nariño,2023,22,EDA,0,13000,0.0,214.1
52480,Nariño,Nariño,2023,22,IRA,7,22000,31.82,290.2
52480,Nariño,Nariño,2023,22,EDA,1,22000,4.55,346.0
52001,Pasto,Nariño,2023,23,IRA,142,450000,31.56,513.7
52001,Pasto,Nariño,2023,23,EDA,29,450000,6.44,260.4
52683,Sandoná,Nariño,2023,23,IRA,8,30000,26.67,200.9
52683,Sandoná,Nariño,2023,23,EDA,1,30000,3.33,479.3
52207,Consacá,Nariño,2023,23,IRA,3,14000,21.43,405.2
52207,Consacá,Nariño,2023,23,EDA,1,14000,7.14,496.6
52299,La Florida,Nariño,2023,23,IRA,3,18000,16.67,208.1
52299,La Florida,Nariño,2023,23,EDA,1,18000,5.56,273.1
52885,Yacuanquer,Nariño,2023,23,IRA,2,13000,15.38,252.4
52885,Yacuanquer,Nariño,2023,23,EDA,1,13000,7.69,254.0
52480,Nariño,Nariño,2023,23,IRA,5,22000,22.73,502.5
52480,Nariño,Nariño,2023,23,EDA,1,22000,4.55,386.6
52001,Pasto,Nariño,2023,24,IRA,148,450000,32.89,314.2
52001,Pasto,Nariño,2023,24,EDA,26,450000,5.78,149.9
52683,Sandoná,Nariño,2023,24,IRA,8,30000,26.67,418.5
52683,Sandoná,Nariño,2023,24,EDA,3,30000,10.0,434.8
52207,Consacá,Nariño,2023,24,IRA,2,14000,14.29,210.3
52207,Consacá,Nariño,2023,24,EDA,0,14000,0.0,167.0
52299,La Florida,Nariño,2023,24,IRA,5,18000,27.78,370.7
52299,La Florida,Nariño,2023,24,EDA,0,18000,0.0,307.1
52885,Yacuanquer,Nariño,2023,24,IRA,3,13000,23.08,175.2
52885,Yacuanquer,Nariño,2023,24,EDA,0,13000,0.0,205.4
52480,Nariño,Nariño,2023,24,IRA,5,22000,22.73,512.4
52480,Nariño,Nariño,2023,24,EDA,1,22000,4.55,244.2
52001,Pasto,Nariño,2023,25,IRA,80,450000,17.78,405.6
52001,Pasto,Nariño,2023,25,EDA,27,450000,6.0,495.3
52683,Sandoná,Nariño,2023,25,IRA,4,30000,13.33,421.3
52683,Sandoná,Nariño,2023,25,EDA,3,30000,10.0,278.3
52207,Consacá,Nariño,2023,25,IRA,2,14000,14.29,552.9
52207,Consacá,Nariño,2023,25,EDA,1,14000,7.14,256.0
52299,La Florida,Nariño,2023,25,IRA,3,18000,16.67,550.6
52299,La Florida,Nariño,2023,25,EDA,1,18000,5.56,215.7
52885,Yacuanquer,Nariño,2023,25,IRA,3,13000,23.08,407.6
52885,Yacuanquer,Nariño,2023,25,EDA,1,13000,7.69,379.2
52480,Nariño,Nariño,2023,25,IRA,4,22000,18.18,411.2
52480,Nariño,Nariño,2023,25,EDA,1,22000,4.55,287.6
52001,Pasto,Nariño,2023,26,IRA,88,450000,19.56,485.4
52001,Pasto,Nariño,2023,26,EDA,41,450000,9.11,298.2
52683,Sandoná,Nariño,2023,26,IRA,4,30000,13.33,271.7
52683,Sandoná,Nariño,2023,26,EDA,1,30000,3.33,490.0
52207,Consacá,Nariño,2023,26,IRA,3,14000,21.43,288.9
52207,Consacá,Nariño,2023,26,EDA,1,14000,7.14,145.7
52299,La Florida,Nariño,2023,26,IRA,4,18000,22.22,546.1
52299,La Florida,Nariño,2023,26,EDA,1,18000,5.56,146.1
52885,Yacuanquer,Nariño,2023,26,IRA,2,13000,15.38,267.1
52885,Yacuanquer,Nariño,2023,26,EDA,0,13000,0.0,145.3
52480,Nariño,Nariño,2023,26,IRA,3,22000,13.64,317.8
52480,Nariño,Nariño,2023,26,EDA,2,22000,9.09,310.6
52001,Pasto,Nariño,2023,27,IRA,55,450000,12.22,462.7
52001,Pasto,Nariño,2023,27,EDA,43,450000,9.56,307.6
52683,Sandoná,Nariño,2023,27,IRA,4,30000,13.33,326.6
52683,Sandoná,Nariño,2023,27,EDA,2,30000,6.67,474.5
52207,Consacá,Nariño,2023,27,IRA,3,14000,21.43,493.1
52207,Consacá,Nariño,2023,27,EDA,1,14000,7.14,267.1
52299,La Florida,Nariño,2023,27,IRA,3,18000,16.67,493.7
52299,La Florida,Nariño,2023,27,EDA,1,18000,5.56,513.0
52885,Yacuanquer,Nariño,2023,27,IRA,1,13000,7.69,269.3
52885,Yacuanquer,Nariño,2023,27,EDA,1,13000,7.69,411.1
52480,Nariño,Nariño,2023,27,IRA,3,22000,13.64,413.3
52480,Nariño,Nariño,2023,27,EDA,1,22000,4.55,152.5
52001,Pasto,Nariño,2023,28,IRA,41,450000,9.11,381.7
52001,Pasto,Nariño,2023,28,EDA,38,450000,8.44,191.5
52683,Sandoná,Nariño,2023,28,IRA,3,30000,10.0,460.9
52683,Sandoná,Nariño,2023,28,EDA,4,30000,13.33,248.9
52207,Consacá,Nariño,2023,28,IRA,1,14000,7.14,363.5
52207,Consacá,Nariño,2023,28,EDA,1,14000,7.14,283.5
52299,La Florida,Nariño,2023,28,IRA,3,18000,16.67,585.2
52299,La Florida,Nariño,2023,28,EDA,1,18000,5.56,494.4
52885,Yacuanquer,Nariño,2023,28,IRA,1,13000,7.69,517.3
52885,Yacuanquer,Nariño,2023,28,EDA,2,13000,15.38,171.2
52480,Nariño,Nariño,2023,28,IRA,3,22000,13.64,177.9
52480,Nariño,Nariño,2023,28,EDA,2,22000,9.09,231.0
52001,Pasto,Nariño,2023,29,IRA,71,450000,15.78,516.1
52001,Pasto,Nariño,2023,29,EDA,70,450000,15.56,204.2
52683,Sandoná,Nariño,2023,29,IRA,4,30000,13.33,261.2
52683,Sandoná,Nariño,2023,29,EDA,4,30000,13.33,348.2
52207,Consacá,Nariño,2023,29,IRA,2,14000,14.29,164.5
52207,Consacá,Nariño,2023,29,EDA,1,14000,7.14,495.3
52299,La Florida,Nariño,2023,29,IRA,2,18000,11.11,590.0
52299,La Florida,Nariño,2023,29,EDA,2,18000,11.11,455.2
52885,Yacuanquer,Nariño,2023,29,IRA,1,13000,7.69,294.4
52885,Yacuanquer,Nariño,2023,29,EDA,1,13000,7.69,168.4
52480,Nariño,Nariño,2023,29,IRA,3,22000,13.64,383.2
52480,Nariño,Nariño,2023,29,EDA,2,22000,9.09,435.9
52001,Pasto,Nariño,2023,30,IRA,36,450000,8.0,560.4
52001,Pasto,Nariño,2023,30,EDA,77,450000,17.11,253.0
52683,Sandoná,Nariño,2023,30,IRA,2,30000,6.67,443.5
52683,Sandoná,Nariño,2023,30,EDA,3,30000,10.0,229.8
52207,Consacá,Nariño,2023,30,IRA,1,14000,7.14,207.9
52207,Consacá,Nariño,2023,30,EDA,2,14000,14.29,157.1
52299,La Florida,Nariño,2023,30,IRA,1,18000,5.56,512.6
52299,La Florida,Nariño,2023,30,EDA,2,18000,11.11,426.7
52885,Yacuanquer,Nariño,2023,30,IRA,1,13000,7.69,194.1
52885,Yacuanquer,Nariño,2023,30,EDA,1,13000,7.69,195.0
52480,Nariño,Nariño,2023,30,IRA,2,22000,9.09,580.3
52480,Nariño,Nariño,2023,30,EDA,4,22000,18.18,439.9
52001,Pasto,Nariño,2023,31,IRA,26,450000,5.78,460.5
52001,Pasto,Nariño,2023,31,EDA,74,450000,16.44,529.7
52683,Sandoná,Nariño,2023,31,IRA,1,30000,3.33,266.5
52683,Sandoná,Nariño,2023,31,EDA,5,30000,16.67,528.3
52207,Consacá,Nariño,2023,31,IRA,1,14000,7.14,536.3
52207,Consacá,Nariño,2023,31,EDA,1,14000,7.14,247.8
52299,La Florida,Nariño,2023,31,IRA,1,18000,5.56,325.6
52299,La Florida,Nariño,2023,31,EDA,1,18000,5.56,580.1
52885,Yacuanquer,Nariño,2023,31,IRA,1,13000,7.69,363.0
52885,Yacuanquer,Nariño,2023,31,EDA,1,13000,7.69,485.2
52480,Nariño,Nariño,2023,31,IRA,1,22000,4.55,244.8
52480,Nariño,Nariño,2023,31,EDA,2,22000,9.09,501.8
52001,Pasto,Nariño,2023,32,IRA,28,450000,6.22,563.8
52001,Pasto,Nariño,2023,32,EDA,91,450000,20.22,429.8
52683,Sandoná,Nariño,2023,32,IRA,1,30000,3.33,236.4
52683,Sandoná,Nariño,2023,32,EDA,3,30000,10.0,288.8
52207,Consacá,Nariño,2023,32,IRA,0,14000,0.0,161.7
52207,Consacá,Nariño,2023,32,EDA,2,14000,14.29,344.8
52299,La Florida,Nariño,2023,32,IRA,1,18000,5.56,170.4
52299,La Florida,Nariño,2023,32,EDA,3,18000,16.67,537.0
52885,Yacuanquer,Nariño,2023,32,IRA,0,13000,0.0,510.4
52885,Yacuanquer,Nariño,2023,32,EDA,2,13000,15.38,422.2
52480,Nariño,Nariño,2023,32,IRA,1,22000,4.55,415.0
52480,Nariño,Nariño,2023,32,EDA,3,22000,13.64,428.3
52001,Pasto,Nariño,2023,33,IRA,32,450000,7.11,326.9
52001,Pasto,Nariño,2023,33,EDA,80,450000,17.78,221.2
52683,Sandoná,Nariño,2023,33,IRA,2,30000,6.67,199.4
52683,Sandoná,Nariño,2023,33,EDA,6,30000,20.0,230.8
52207,Consacá,Nariño,2023,33,IRA,1,14000,7.14,266.8
52207,Consacá,Nariño,2023,33,EDA,2,14000,14.29,215.3
52299,La Florida,Nariño,2023,33,IRA,1,18000,5.56,582.9
52299,La Florida,Nariño,2023,33,EDA,3,18000,16.67,428.2
52885,Yacuanquer,Nariño,2023,33,IRA,1,13000,7.69,293.7
52885,Yacuanquer,Nariño,2023,33,EDA,1,13000,7.69,468.1
52480,Nariño,Nariño,2023,33,IRA,0,22000,0.0,629.7
52480,Nariño,Nariño,2023,33,EDA,2,22000,9.09,411.0
52001,Pasto,Nariño,2023,34,IRA,35,450000,7.78,212.3
52001,Pasto,Nariño,2023,34,EDA,95,450000,21.11,202.4
52683,Sandoná,Nariño,2023,34,IRA,1,30000,3.33,653.2
52683,Sandoná,Nariño,2023,34,EDA,4,30000,13.33,360.8
52207,Consacá,Nariño,2023,34,IRA,0,14000,0.0,594.4
52207,Consacá,Nariño,2023,34,EDA,1,14000,7.14,192.1
52299,La Florida,Nariño,2023,34,IRA,0,18000,0.0,327.4
52299,La Florida,Nariño,2023,34,EDA,4,18000,22.22,664.7
52885,Yacuanquer,Nariño,2023,34,IRA,0,13000,0.0,543.8
52885,Yacuanquer,Nariño,2023,34,EDA,2,13000,15.38,268.6
52480,Nariño,Nariño,2023,34,IRA,1,22000,4.55,299.0
52480,Nariño,Nariño,2023,34,EDA,4,22000,18.18,263.1
52001,Pasto,Nariño,2023,35,IRA,29,450000,6.44,396.7
52001,Pasto,Nariño,2023,35,EDA,55,450000,12.22,515.1
52683,Sandoná,Nariño,2023,35,IRA,1,30000,3.33,419.7
52683,Sandoná,Nariño,2023,35,EDA,6,30000,20.0,644.5
52207,Consacá,Nariño,2023,35,IRA,0,14000,0.0,272.2
52207,Consacá,Nariño,2023,35,EDA,2,14000,14.29,355.5
52299,La Florida,Nariño,2023,35,IRA,0,18000,0.0,705.7
52299,La Florida,Nariño,2023,35,EDA,3,18000,16.67,363.3
52885,Yacuanquer,Nariño,2023,35,IRA,0,13000,0.0,702.0
52885,Yacuanquer,Nariño,2023,35,EDA,1,13000,7.69,373.6
52480,Nariño,Nariño,2023,35,IRA,1,22000,4.55,404.8
52480,Nariño,Nariño,2023,35,EDA,4,22000,18.18,499.1
52001,Pasto,Nariño,2023,36,IRA,25,450000,5.56,299.3
52001,Pasto,Nariño,2023,36,EDA,101,450000,22.44,688.7
52683,Sandoná,Nariño,2023,36,IRA,1,30000,3.33,708.1
52683,Sandoná,Nariño,2023,36,EDA,5,30000,16.67,399.4
52207,Consacá,Nariño,2023,36,IRA,0,14000,0.0,719.8
52207,Consacá,Nariño,2023,36,EDA,2,14000,14.29,465.3
52299,La Florida,Nariño,2023,36,IRA,1,18000,5.56,347.3
52299,La Florida,Nariño,2023,36,EDA,2,18000,11.11,303.6
52885,Yacuanquer,Nariño,2023,36,IRA,0,13000,0.0,194.1
52885,Yacuanquer,Nariño,2023,36,EDA,3,13000,23.08,559.4
52480,Nariño,Nariño,2023,36,IRA,0,22000,0.0,485.0
52480,Nariño,Nariño,2023,36,EDA,4,22000,18.18,688.6
52001,Pasto,Nariño,2023,37,IRA,17,450000,3.78,209.4
52001,Pasto,Nariño,2023,37,EDA,76,450000,16.89,266.2
52683,Sandoná,Nariño,2023,37,IRA,1,30000,3.33,516.6
52683,Sandoná,Nariño,2023,37,EDA,4,30000,13.33,645.7
52207,Consacá,Nariño,2023,37,IRA,0,14000,0.0,413.7
52207,Consacá,Nariño,2023,37,EDA,3,14000,21.43,602.4
52299,La Florida,Nariño,2023,37,IRA,1,18000,5.56,635.5
52299,La Florida,Nariño,2023,37,EDA,2,18000,11.11,654.0
52885,Yacuanquer,Nariño,2023,37,IRA,0,13000,0.0,513.2
52885,Yacuanquer,Nariño,2023,37,EDA,3,13000,23.08,524.0
52480,Nariño,Nariño,2023,37,IRA,1,22000,4.55,600.4
52480,Nariño,Nariño,2023,37,EDA,4,22000,18.18,232.4
52001,Pasto,Nariño,2023,38,IRA,17,450000,3.78,642.7
52001,Pasto,Nariño,2023,38,EDA,78,450000,17.33,669.6
52683,Sandoná,Nariño,2023,38,IRA,1,30000,3.33,699.1
52683,Sandoná,Nariño,2023,38,EDA,7,30000,23.33,326.0
52207,Consacá,Nariño,2023,38,IRA,0,14000,0.0,544.6
52207,Consacá,Nariño,2023,38,EDA,1,14000,7.14,646.5
52299,La Florida,Nariño,2023,38,IRA,0,18000,0.0,371.4
52299,La Florida,Nariño,2023,38,EDA,2,18000,11.11,508.3
52885,Yacuanquer,Nariño,2023,38,IRA,0,13000,0.0,486.4
52885,Yacuanquer,Nariño,2023,38,EDA,2,13000,15.38,223.4
52480,Nariño,Nariño,2023,38,IRA,1,22000,4.55,422.7
52480,Nariño,Nariño,2023,38,EDA,4,22000,18.18,540.4
52001,Pasto,Nariño,2023,39,IRA,30,450000,6.67,333.3
52001,Pasto,Nariño,2023,39,EDA,76,450000,16.89,436.6
52683,Sandoná,Nariño,2023,39,IRA,1,30000,3.33,249.5
52683,Sandoná,Nariño,2023,39,EDA,6,30000,20.0,229.6
52207,Consacá,Nariño,2023,39,IRA,0,14000,0.0,251.1
52207,Consacá,Nariño,2023,39,EDA,2,14000,14.29,664.3
52299,La Florida,Nariño,2023,39,IRA,0,18000,0.0,280.9
52299,La Florida,Nariño,2023,39,EDA,3,18000,16.67,492.7
52885,Yacuanquer,Nariño,2023,39,IRA,0,13000,0.0,317.7
52885,Yacuanquer,Nariño,2023,39,EDA,2,13000,15.38,641.4
