cod_divipola,municipio,semana_epidemiologica,anio,evento_estandar,nivel_riesgo_predicho,probabilidad
52001,Pasto,25,2024,IRA,alto,0.999
52001,Pasto,25,2024,EDA,bajo,0.999
52683,Sandoná,25,2024,IRA,alto,0.999
52683,Sandoná,25,2024,EDA,medio,0.999
52207,Consacá,25,2024,IRA,alto,0.999
52207,Consacá,25,2024,EDA,bajo,1.0
52299,La Florida,25,2024,IRA,alto,0.999
52299,La Florida,25,2024,EDA,bajo,0.999
52885,Yacuanquer,25,2024,IRA,alto,0.999
52885,Yacuanquer,25,2024,EDA,bajo,1.0
52480,Nariño,25,2024,IRA,medio,0.999
52480,Nariño,25,2024,EDA,bajo,0.999
52001,Pasto,26,2024,IRA,medio,0.999
52001,Pasto,26,2024,EDA,medio,0.999
52683,Sandoná,26,2024,IRA,medio,0.999
52683,Sandoná,26,2024,EDA,medio,0.999
52207,Consacá,26,2024,IRA,bajo,0.999
52207,Consacá,26,2024,EDA,bajo,1.0
52299,La Florida,26,2024,IRA,medio,0.999
52299,La Florida,26,2024,EDA,medio,0.999
52885,Yacuanquer,26,2024,IRA,alto,0.998
52885,Yacuanquer,26,2024,EDA,bajo,1.0
52480,Nariño,26,2024,IRA,medio,0.999
52480,Nariño,26,2024,EDA,bajo,0.999
52001,Pasto,27,2024,IRA,medio,0.999
52001,Pasto,27,2024,EDA,medio,0.999
52683,Sandoná,27,2024,IRA,medio,0.999
52683,Sandoná,27,2024,EDA,medio,0.999
52207,Consacá,27,2024,IRA,bajo,0.999
52207,Consacá,27,2024,EDA,bajo,1.0
52299,La Florida,27,2024,IRA,medio,0.999
52299,La Florida,27,2024,EDA,medio,0.999
52885,Yacuanquer,27,2024,IRA,bajo,0.999
52885,Yacuanquer,27,2024,EDA,bajo,1.0
52480,Nariño,27,2024,IRA,medio,0.999
52480,Nariño,27,2024,EDA,medio,0.999
52001,Pasto,28,2024,IRA,medio,0.999
52001,Pasto,28,2024,EDA,medio,0.999
52683,Sandoná,28,2024,IRA,medio,0.999
52683,Sandoná,28,2024,EDA,medio,0.999
52207,Consacá,28,2024,IRA,medio,0.999
52207,Consacá,28,2024,EDA,bajo,0.999
52299,La Florida,28,2024,IRA,medio,0.999
52299,La Florida,28,2024,EDA,medio,0.999
52885,Yacuanquer,28,2024,IRA,bajo,0.999
52885,Yacuanquer,28,2024,EDA,bajo,0.999
52480,Nariño,28,2024,IRA,medio,0.999
52480,Nariño,28,2024,EDA,medio,0.999
52001,Pasto,29,2024,IRA,medio,0.999
52001,Pasto,29,2024,EDA,medio,0.999
52683,Sandoná,29,2024,IRA,medio,0.999
52683,Sandoná,29,2024,EDA,bajo,0.999
52207,Consacá,29,2024,IRA,bajo,0.999
52207,Consacá,29,2024,EDA,bajo,0.999
52299,La Florida,29,2024,IRA,medio,0.999
52299,La Florida,29,2024,EDA,bajo,0.999
52885,Yacuanquer,29,2024,IRA,bajo,0.999
52885,Yacuanquer,29,2024,EDA,bajo,0.999
52480,Nariño,29,2024,IRA,medio,0.999
52480,Nariño,29,2024,EDA,bajo,0.999
52001,Pasto,30,2024,IRA,medio,0.999
52001,Pasto,30,2024,EDA,medio,1.0
52683,Sandoná,30,2024,IRA,medio,0.999
52683,Sandoná,30,2024,EDA,medio,1.0
52207,Consacá,30,2024,IRA,bajo,1.0
52207,Consacá,30,2024,EDA,medio,0.999
52299,La Florida,30,2024,IRA,medio,0.999
52299,La Florida,30,2024,EDA,medio,0.999
52885,Yacuanquer,30,2024,IRA,bajo,1.0
52885,Yacuanquer,30,2024,EDA,medio,0.999
52480,Nariño,30,2024,IRA,bajo,0.999
52480,Nariño,30,2024,EDA,medio,1.0
52001,Pasto,31,2024,IRA,medio,0.999
52001,Pasto,31,2024,EDA,medio,1.0
52683,Sandoná,31,2024,IRA,medio,0.999
52683,Sandoná,31,2024,EDA,medio,1.0
52207,Consacá,31,2024,IRA,bajo,1.0
52207,Consacá,31,2024,EDA,bajo,0.999
52299,La Florida,31,2024,IRA,medio,0.998
52299,La Florida,31,2024,EDA,medio,0.999
52885,Yacuanquer,31,2024,IRA,bajo,1.0
52885,Yacuanquer,31,2024,EDA,medio,0.999
52480,Nariño,31,2024,IRA,bajo,0.999
52480,Nariño,31,2024,EDA,medio,0.999
52001,Pasto,32,2024,IRA,bajo,0.999
52001,Pasto,32,2024,EDA,medio,0.999
52683,Sandoná,32,2024,IRA,bajo,0.999
52683,Sandoná,32,2024,EDA,medio,0.999
52207,Consacá,32,2024,IRA,bajo,1.0
52207,Consacá,32,2024,EDA,bajo,0.999
52299,La Florida,32,2024,IRA,bajo,0.999
52299,La Florida,32,2024,EDA,bajo,0.998
52885,Yacuanquer,32,2024,IRA,bajo,1.0
52885,Yacuanquer,32,2024,EDA,bajo,0.999
52480,Nariño,32,2024,IRA,medio,0.998
52480,Nariño,32,2024,EDA,medio,0.999
52001,Pasto,33,2024,IRA,bajo,0.999
52001,Pasto,33,2024,EDA,medio,0.999
52683,Sandoná,33,2024,IRA,bajo,0.999
52683,Sandoná,33,2024,EDA,medio,0.999
52207,Consacá,33,2024,IRA,bajo,1.0
52207,Consacá,33,2024,EDA,medio,0.999
52299,La Florida,33,2024,IRA,bajo,0.999
52299,La Florida,33,2024,EDA,medio,0.999
52885,Yacuanquer,33,2024,IRA,bajo,1.0
52885,Yacuanquer,33,2024,EDA,bajo,0.999
52480,Nariño,33,2024,IRA,bajo,0.999
52480,Nariño,33,2024,EDA,medio,0.999
52001,Pasto,34,2024,IRA,bajo,0.999
52001,Pasto,34,2024,EDA,medio,0.999
52683,Sandoná,34,2024,IRA,bajo,0.999
52683,Sandoná,34,2024,EDA,medio,0.999
52207,Consacá,34,2024,IRA,bajo,1.0
52207,Consacá,34,2024,EDA,bajo,0.999
52299,La Florida,34,2024,IRA,bajo,0.999
52299,La Florida,34,2024,EDA,medio,0.999
52885,Yacuanquer,34,2024,IRA,bajo,1.0
52885,Yacuanquer,34,2024,EDA,medio,0.999
52480,Nariño,34,2024,IRA,bajo,0.999
52480,Nariño,34,2024,EDA,medio,0.999
52001,Pasto,35,2024,IRA,bajo,0.999
52001,Pasto,35,2024,EDA,alto,0.997
52683,Sandoná,35,2024,IRA,bajo,0.999
52683,Sandoná,35,2024,EDA,medio,0.999
52207,Consacá,35,2024,IRA,bajo,1.0
52207,Consacá,35,2024,EDA,medio,0.999
52299,La Florida,35,2024,IRA,bajo,0.999
52299,La Florida,35,2024,EDA,medio,0.999
52885,Yacuanquer,35,2024,IRA,bajo,1.0
52885,Yacuanquer,35,2024,EDA,bajo,0.999
52480,Nariño,35,2024,IRA,bajo,0.999
52480,Nariño,35,2024,EDA,medio,0.999
52001,Pasto,36,2024,IRA,bajo,0.999
52001,Pasto,36,2024,EDA,medio,0.999
52683,Sandoná,36,2024,IRA,bajo,0.999
52683,Sandoná,36,2024,EDA,medio,0.999
52207,Consacá,36,2024,IRA,bajo,1.0
52207,Consacá,36,2024,EDA,bajo,0.999
52299,La Florida,36,2024,IRA,bajo,0.999
52299,La Florida,36,2024,EDA,alto,0.998
52885,Yacuanquer,36,2024,IRA,bajo,1.0
52885,Yacuanquer,36,2024,EDA,bajo,0.999
52480,Nariño,36,2024,IRA,bajo,0.999
52480,Nariño,36,2024,EDA,alto,0.998
52001,Pasto,37,2024,IRA,bajo,0.999
52001,Pasto,37,2024,EDA,medio,0.999
52683,Sandoná,37,2024,IRA,bajo,0.999
52683,Sandoná,37,2024,EDA,medio,0.999
52207,Consacá,37,2024,IRA,bajo,1.0
52207,Consacá,37,2024,EDA,bajo,0.999
52299,La Florida,37,2024,IRA,bajo,0.999
52299,La Florida,37,2024,EDA,medio,0.999
52885,Yacuanquer,37,2024,IRA,bajo,1.0
52885,Yacuanquer,37,2024,EDA,medio,0.999
52480,Nariño,37,2024,IRA,bajo,0.999
52480,Nariño,37,2024,EDA,medio,0.999
52001,Pasto,38,2024,IRA,bajo,0.999
52001,Pasto,38,2024,EDA,medio,0.999
52683,Sandoná,38,2024,IRA,bajo,0.999
52683,Sandoná,38,2024,EDA,alto,0.998
52207,Consacá,38,2024,IRA,bajo,1.0
52207,Consacá,38,2024,EDA,medio,0.999
52299,La Florida,38,2024,IRA,bajo,0.999
52299,La Florida,38,2024,EDA,alto,0.998
52885,Yacuanquer,38,2024,IRA,bajo,1.0
52885,Yacuanquer,38,2024,EDA,medio,0.999
52480,Nariño,38,2024,IRA,bajo,0.999
52480,Nariño,38,2024,EDA,medio,0.999
52001,Pasto,39,2024,IRA,bajo,0.999
52001,Pasto,39,2024,EDA,medio,0.999
52683,Sandoná,39,2024,IRA,bajo,0.999
52683,Sandoná,39,2024,EDA,medio,0.999
52207,Consacá,39,2024,IRA,bajo,1.0
52207,Consacá,39,2024,EDA,medio,0.999
52299,La Florida,39,2024,IRA,bajo,0.999
52299,La Florida,39,2024,EDA,alto,0.998
52885,Yacuanquer,39,2024,IRA,bajo,1.0
52885,Yacuanquer,39,2024,EDA,alto,0.998
52480,Nariño,39,2024,IRA,bajo,0.999
52480,Nariño,39,2024,EDA,medio,0.999
52001,Pasto,40,2024,IRA,medio,0.999
52001,Pasto,40,2024,EDA,alto,0.998
52683,Sandoná,40,2024,IRA,medio,0.999
52683,Sandoná,40,2024,EDA,medio,0.999
52207,Consacá,40,2024,IRA,bajo,0.999
52207,Consacá,40,2024,EDA,alto,0.999
52299,La Florida,40,2024,IRA,bajo,0.999
52299,La Florida,40,2024,EDA,medio,0.999
52885,Yacuanquer,40,2024,IRA,bajo,0.999
52885,Yacuanquer,40,2024,EDA,bajo,0.999
52480,Nariño,40,2024,IRA,medio,0.999
52480,Nariño,40,2024,EDA,medio,0.999
52001,Pasto,41,2024,IRA,medio,0.999
52001,Pasto,41,2024,EDA,alto,0.998
52683,Sandoná,41,2024,IRA,bajo,0.999
52683,Sandoná,41,2024,EDA,medio,0.999
52207,Consacá,41,2024,IRA,bajo,0.999
52207,Consacá,41,2024,EDA,alto,0.999
52299,La Florida,41,2024,IRA,bajo,0.999
52299,La Florida,41,2024,EDA,medio,0.999
52885,Yacuanquer,41,2024,IRA,bajo,0.999
52885,Yacuanquer,41,2024,EDA,alto,0.999
52480,Nariño,41,2024,IRA,medio,0.999
52480,Nariño,41,2024,EDA,medio,0.999
52001,Pasto,42,2024,IRA,medio,0.999
52001,Pasto,42,2024,EDA,medio,0.999
52683,Sandoná,42,2024,IRA,medio,0.999
52683,Sandoná,42,2024,EDA,alto,0.998
52207,Consacá,42,2024,IRA,bajo,0.999
52207,Consacá,42,2024,EDA,alto,0.999
52299,La Florida,42,2024,IRA,medio,0.999
52299,La Florida,42,2024,EDA,medio,0.999
52885,Yacuanquer,42,2024,IRA,bajo,0.999
52885,Yacuanquer,42,2024,EDA,bajo,0.998
52480,Nariño,42,2024,IRA,medio,0.999
52480,Nariño,42,2024,EDA,medio,0.999
52001,Pasto,43,2024,IRA,medio,0.999
52001,Pasto,43,2024,EDA,medio,0.999
52683,Sandoná,43,2024,IRA,medio,0.999
52683,Sandoná,43,2024,EDA,medio,0.999
52207,Consacá,43,2024,IRA,bajo,0.999
52207,Consacá,43,2024,EDA,alto,0.999
52299,La Florida,43,2024,IRA,medio,0.999
52299,La Florida,43,2024,EDA,alto,0.998
52885,Yacuanquer,43,2024,IRA,bajo,0.999
52885,Yacuanquer,43,2024,EDA,bajo,0.998
52480,Nariño,43,2024,IRA,medio,0.999
52480,Nariño,43,2024,EDA,medio,0.999
52001,Pasto,44,2024,IRA,medio,0.999
52001,Pasto,44,2024,EDA,alto,0.998
52683,Sandoná,44,2024,IRA,medio,0.999
52683,Sandoná,44,2024,EDA,medio,0.999
52207,Consacá,44,2024,IRA,medio,0.999
52207,Consacá,44,2024,EDA,alto,0.999
52299,La Florida,44,2024,IRA,medio,0.999
52299,La Florida,44,2024,EDA,medio,0.999
52885,Yacuanquer,44,2024,IRA,bajo,0.998
52885,Yacuanquer,44,2024,EDA,alto,0.999
52480,Nariño,44,2024,IRA,medio,0.999
52480,Nariño,44,2024,EDA,alto,0.998
52001,Pasto,45,2024,IRA,medio,0.999
52001,Pasto,45,2024,EDA,medio,0.999
52683,Sandoná,45,2024,IRA,medio,0.999
52683,Sandoná,45,2024,EDA,medio,0.999
52207,Consacá,45,2024,IRA,bajo,0.998
52207,Consacá,45,2024,EDA,medio,0.999
52299,La Florida,45,2024,IRA,bajo,0.998
52299,La Florida,45,2024,EDA,alto,0.998
52885,Yacuanquer,45,2024,IRA,medio,0.999
52885,Yacuanquer,45,2024,EDA,bajo,0.998
52480,Nariño,45,2024,IRA,medio,0.999
52480,Nariño,45,2024,EDA,medio,0.999
52001,Pasto,46,2024,IRA,medio,0.999
52001,Pasto,46,2024,EDA,alto,0.998
52683,Sandoná,46,2024,IRA,alto,0.998
52683,Sandoná,46,2024,EDA,medio,0.999
52207,Consacá,46,2024,IRA,bajo,0.998
52207,Consacá,46,2024,EDA,bajo,0.998
52299,La Florida,46,2024,IRA,alto,0.999
52299,La Florida,46,2024,EDA,medio,0.999
52885,Yacuanquer,46,2024,IRA,medio,0.999
52885,Yacuanquer,46,2024,EDA,medio,0.999
52480,Nariño,46,2024,IRA,medio,0.999
52480,Nariño,46,2024,EDA,medio,0.999
52001,Pasto,47,2024,IRA,medio,0.999
52001,Pasto,47,2024,EDA,alto,0.998
52683,Sandoná,47,2024,IRA,alto,0.999
52683,Sandoná,47,2024,EDA,medio,0.999
52207,Consacá,47,2024,IRA,alto,0.999
52207,Consacá,47,2024,EDA,alto,0.999
52299,La Florida,47,2024,IRA,alto,0.999
52299,La Florida,47,2024,EDA,medio,0.999
52885,Yacuanquer,47,2024,IRA,medio,0.999
52885,Yacuanquer,47,2024,EDA,bajo,0.998
52480,Nariño,47,2024,IRA,medio,0.999
52480,Nariño,47,2024,EDA,medio,0.999
52001,Pasto,48,2024,IRA,alto,0.999
52001,Pasto,48,2024,EDA,medio,0.999
52683,Sandoná,48,2024,IRA,medio,0.999
52683,Sandoná,48,2024,EDA,medio,0.999
52207,Consacá,48,2024,IRA,alto,0.999
52207,Consacá,48,2024,EDA,medio,0.999
52299,La Florida,48,2024,IRA,alto,0.999
52299,La Florida,48,2024,EDA,medio,0.999
52885,Yacuanquer,48,2024,IRA,alto,0.999
52885,Yacuanquer,48,2024,EDA,bajo,0.998
52480,Nariño,48,2024,IRA,alto,0.999
52480,Nariño,48,2024,EDA,medio,0.999
52001,Pasto,49,2024,IRA,medio,0.999
52001,Pasto,49,2024,EDA,medio,0.999
52683,Sandoná,49,2024,IRA,medio,0.999
52683,Sandoná,49,2024,EDA,alto,0.998
52207,Consacá,49,2024,IRA,alto,0.999
52207,Consacá,49,2024,EDA,medio,0.999
52299,La Florida,49,2024,IRA,medio,0.998
52299,La Florida,49,2024,EDA,alto,0.998
52885,Yacuanquer,49,2024,IRA,alto,0.999
52885,Yacuanquer,49,2024,EDA,medio,0.999
52480,Nariño,49,2024,IRA,alto,0.999
52480,Nariño,49,2024,EDA,medio,0.999
52001,Pasto,50,2024,IRA,alto,0.999
52001,Pasto,50,2024,EDA,medio,0.999
52683,Sandoná,50,2024,IRA,medio,0.998
52683,Sandoná,50,2024,EDA,medio,0.999
52207,Consacá,50,2024,IRA,medio,0.998
52207,Consacá,50,2024,EDA,bajo,0.998
52299,La Florida,50,2024,IRA,alto,0.999
52299,La Florida,50,2024,EDA,medio,0.999
52885,Yacuanquer,50,2024,IRA,medio,0.998
52885,Yacuanquer,50,2024,EDA,bajo,0.998
52480,Nariño,50,2024,IRA,alto,0.999
52480,Nariño,50,2024,EDA,alto,0.998
52001,Pasto,51,2024,IRA,alto,0.999
52001,Pasto,51,2024,EDA,medio,0.999
52683,Sandoná,51,2024,IRA,alto,0.999
52683,Sandoná,51,2024,EDA,alto,0.998
52207,Consacá,51,2024,IRA,alto,0.999
52207,Consacá,51,2024,EDA,medio,0.999
52299,La Florida,51,2024,IRA,alto,0.999
52299,La Florida,51,2024,EDA,medio,0.999
52885,Yacuanquer,51,2024,IRA,alto,0.999
52885,Yacuanquer,51,2024,EDA,medio,0.999
52480,Nariño,51,2024,IRA,medio,0.998
52480,Nariño,51,2024,EDA,medio,0.999
52001,Pasto,52,2024,IRA,alto,0.999
52001,Pasto,52,2024,EDA,medio,0.999
52683,Sandoná,52,2024,IRA,alto,0.999
52683,Sandoná,52,2024,EDA,medio,0.999
52207,Consacá,52,2024,IRA,alto,0.999
52207,Consacá,52,2024,EDA,medio,0.999
52299,La Florida,52,2024,IRA,alto,0.999
52299,La Florida,52,2024,EDA,bajo,0.997
52885,Yacuanquer,52,2024,IRA,alto,0.999
52885,Yacuanquer,52,2024,EDA,medio,0.999
52480,Nariño,52,2024,IRA,alto,0.999
52480,Nariño,52,2024,EDA,medio,0.999
52207,Consacá,1,2025,EDA,medio,0.998
52207,Consacá,1,2025,IRA,alto,1.0
52299,La Florida,1,2025,EDA,medio,0.999
52299,La Florida,1,2025,IRA,alto,1.0
52480,Nariño,1,2025,EDA,medio,0.999
52480,Nariño,1,2025,IRA,alto,1.0
52001,Pasto,1,2025,EDA,medio,1.0
52001,Pasto,1,2025,IRA,alto,1.0
52683,Sandoná,1,2025,EDA,medio,1.0
52683,Sandoná,1,2025,IRA,alto,1.0
52885,Yacuanquer,1,2025,EDA,medio,0.999
52885,Yacuanquer,1,2025,IRA,alto,1.0
52207,Consacá,2,2025,EDA,medio,0.998
52207,Consacá,2,2025,IRA,alto,1.0
52299,La Florida,2,2025,EDA,medio,0.999
52299,La Florida,2,2025,IRA,alto,1.0
52480,Nariño,2,2025,EDA,medio,0.999
52480,Nariño,2,2025,IRA,alto,1.0
52001,Pasto,2,2025,EDA,medio,1.0
52001,Pasto,2,2025,IRA,alto,1.0
52683,Sandoná,2,2025,EDA,medio,1.0
52683,Sandoná,2,2025,IRA,alto,1.0
52885,Yacuanquer,2,2025,EDA,medio,0.999
52885,Yacuanquer,2,2025,IRA,alto,1.0
52207,Consacá,3,2025,EDA,medio,0.998
52207,Consacá,3,2025,IRA,alto,1.0
52299,La Florida,3,2025,EDA,medio,0.999
52299,La Florida,3,2025,IRA,alto,1.0
52480,Nariño,3,2025,EDA,medio,0.999
52480,Nariño,3,2025,IRA,alto,1.0
52001,Pasto,3,2025,EDA,medio,1.0
52001,Pasto,3,2025,IRA,alto,1.0
52683,Sandoná,3,2025,EDA,medio,1.0
52683,Sandoná,3,2025,IRA,alto,1.0
52885,Yacuanquer,3,2025,EDA,medio,0.999
52885,Yacuanquer,3,2025,IRA,alto,1.0
52207,Consacá,4,2025,EDA,medio,0.998
52207,Consacá,4,2025,IRA,alto,1.0
52299,La Florida,4,2025,EDA,medio,0.999
52299,La Florida,4,2025,IRA,alto,1.0
52480,Nariño,4,2025,EDA,medio,0.999
52480,Nariño,4,2025,IRA,alto,1.0
52001,Pasto,4,2025,EDA,medio,1.0
52001,Pasto,4,2025,IRA,alto,1.0
52683,Sandoná,4,2025,EDA,medio,1.0
52683,Sandoná,4,2025,IRA,alto,1.0
52885,Yacuanquer,4,2025,EDA,medio,0.999
52885,Yacuanquer,4,2025,IRA,alto,1.0
52207,Consacá,5,2025,EDA,medio,0.998
52207,Consacá,5,2025,IRA,alto,1.0
52299,La Florida,5,2025,EDA,medio,0.999
52299,La Florida,5,2025,IRA,alto,1.0
52480,Nariño,5,2025,EDA,medio,0.999
52480,Nariño,5,2025,IRA,alto,1.0
52001,Pasto,5,2025,EDA,medio,0.999
52001,Pasto,5,2025,IRA,alto,1.0
52683,Sandoná,5,2025,EDA,medio,0.999
52683,Sandoná,5,2025,IRA,alto,1.0
52885,Yacuanquer,5,2025,EDA,medio,0.998
52885,Yacuanquer,5,2025,IRA,alto,1.0
52207,Consacá,6,2025,EDA,medio,0.997
52207,Consacá,6,2025,IRA,alto,1.0
52299,La Florida,6,2025,EDA,medio,0.999
52299,La Florida,6,2025,IRA,alto,1.0
52480,Nariño,6,2025,EDA,medio,0.999
52480,Nariño,6,2025,IRA,alto,1.0
52001,Pasto,6,2025,EDA,medio,0.999
52001,Pasto,6,2025,IRA,alto,1.0
52683,Sandoná,6,2025,EDA,medio,0.999
52683,Sandoná,6,2025,IRA,alto,1.0
52885,Yacuanquer,6,2025,EDA,medio,0.998
52885,Yacuanquer,6,2025,IRA,alto,1.0
52207,Consacá,7,2025,EDA,medio,0.997
52207,Consacá,7,2025,IRA,alto,1.0
52299,La Florida,7,2025,EDA,medio,0.999
52299,La Florida,7,2025,IRA,alto,1.0
52480,Nariño,7,2025,EDA,medio,0.999
52480,Nariño,7,2025,IRA,alto,1.0
52001,Pasto,7,2025,EDA,medio,0.999
52001,Pasto,7,2025,IRA,alto,1.0
52683,Sandoná,7,2025,EDA,medio,0.999
52683,Sandoná,7,2025,IRA,alto,1.0
52885,Yacuanquer,7,2025,EDA,medio,0.998
52885,Yacuanquer,7,2025,IRA,alto,1.0
52207,Consacá,8,2025,EDA,medio,0.997
52207,Consacá,8,2025,IRA,alto,1.0
52299,La Florida,8,2025,EDA,medio,0.999
52299,La Florida,8,2025,IRA,alto,1.0
52480,Nariño,8,2025,EDA,medio,0.999
52480,Nariño,8,2025,IRA,alto,1.0
52001,Pasto,8,2025,EDA,medio,0.999
52001,Pasto,8,2025,IRA,alto,1.0
52683,Sandoná,8,2025,EDA,medio,0.999
52683,Sandoná,8,2025,IRA,alto,1.0
52885,Yacuanquer,8,2025,EDA,medio,0.998
52885,Yacuanquer,8,2025,IRA,alto,1.0
52207,Consacá,9,2025,EDA,medio,0.997
52207,Consacá,9,2025,IRA,alto,1.0
52299,La Florida,9,2025,EDA,medio,0.998
52299,La Florida,9,2025,IRA,alto,1.0
52480,Nariño,9,2025,EDA,medio,0.999
52480,Nariño,9,2025,IRA,alto,1.0
52001,Pasto,9,2025,EDA,medio,0.999
52001,Pasto,9,2025,IRA,alto,1.0
52683,Sandoná,9,2025,EDA,medio,0.999
52683,Sandoná,9,2025,IRA,alto,1.0
52885,Yacuanquer,9,2025,EDA,medio,0.997
52885,Yacuanquer,9,2025,IRA,alto,1.0
52207,Consacá,10,2025,EDA,medio,0.996
52207,Consacá,10,2025,IRA,alto,1.0
52299,La Florida,10,2025,EDA,medio,0.997
52299,La Florida,10,2025,IRA,alto,1.0
52480,Nariño,10,2025,EDA,medio,0.998
52480,Nariño,10,2025,IRA,alto,1.0
52001,Pasto,10,2025,EDA,medio,0.999
52001,Pasto,10,2025,IRA,alto,1.0
52683,Sandoná,10,2025,EDA,medio,0.999
52683,Sandoná,10,2025,IRA,alto,1.0
52885,Yacuanquer,10,2025,EDA,medio,0.997
52885,Yacuanquer,10,2025,IRA,alto,1.0
52207,Consacá,11,2025,EDA,medio,0.996
52207,Consacá,11,2025,IRA,alto,1.0
52299,La Florida,11,2025,EDA,medio,0.996
52299,La Florida,11,2025,IRA,alto,1.0
52480,Nariño,11,2025,EDA,medio,0.998
52480,Nariño,11,2025,IRA,alto,1.0
52001,Pasto,11,2025,EDA,medio,0.998
52001,Pasto,11,2025,IRA,alto,1.0
52683,Sandoná,11,2025,EDA,medio,0.998
52683,Sandoná,11,2025,IRA,alto,1.0
52885,Yacuanquer,11,2025,EDA,medio,0.996
52885,Yacuanquer,11,2025,IRA,alto,1.0
52207,Consacá,12,2025,EDA,medio,0.995
52207,Consacá,12,2025,IRA,alto,1.0
52299,La Florida,12,2025,EDA,medio,0.996
52299,La Florida,12,2025,IRA,alto,1.0
52480,Nariño,12,2025,EDA,medio,0.997
52480,Nariño,12,2025,IRA,alto,1.0
52001,Pasto,12,2025,EDA,medio,0.998
52001,Pasto,12,2025,IRA,alto,1.0
52683,Sandoná,12,2025,EDA,medio,0.998
52683,Sandoná,12,2025,IRA,alto,1.0
52885,Yacuanquer,12,2025,EDA,medio,0.995
52885,Yacuanquer,12,2025,IRA,alto,1.0
52207,Consacá,13,2025,EDA,medio,0.995
52207,Consacá,13,2025,IRA,alto,1.0
52299,La Florida,13,2025,EDA,medio,0.996
52299,La Florida,13,2025,IRA,alto,1.0
52480,Nariño,13,2025,EDA,medio,0.997
52480,Nariño,13,2025,IRA,alto,1.0
52001,Pasto,13,2025,EDA,medio,0.998
52001,Pasto,13,2025,IRA,alto,1.0
52683,Sandoná,13,2025,EDA,medio,0.998
52683,Sandoná,13,2025,IRA,alto,1.0
52885,Yacuanquer,13,2025,EDA,medio,0.995
52885,Yacuanquer,13,2025,IRA,alto,1.0
52207,Consacá,14,2025,EDA,medio,0.995
52207,Consacá,14,2025,IRA,alto,1.0
52299,La Florida,14,2025,EDA,medio,0.996
52299,La Florida,14,2025,IRA,alto,1.0
52480,Nariño,14,2025,EDA,medio,0.997
52480,Nariño,14,2025,IRA,alto,1.0
52001,Pasto,14,2025,EDA,medio,0.998
52001,Pasto,14,2025,IRA,alto,1.0
52683,Sandoná,14,2025,EDA,medio,0.998
52683,Sandoná,14,2025,IRA,alto,1.0
52885,Yacuanquer,14,2025,EDA,medio,0.995
52885,Yacuanquer,14,2025,IRA,alto,1.0
52207,Consacá,15,2025,EDA,medio,0.995
52207,Consacá,15,2025,IRA,alto,1.0
52299,La Florida,15,2025,EDA,medio,0.996
52299,La Florida,15,2025,IRA,alto,1.0
52480,Nariño,15,2025,EDA,medio,0.997
52480,Nariño,15,2025,IRA,alto,1.0
52001,Pasto,15,2025,EDA,medio,0.998
52001,Pasto,15,2025,IRA,alto,1.0
52683,Sandoná,15,2025,EDA,medio,0.998
52683,Sandoná,15,2025,IRA,alto,1.0
52885,Yacuanquer,15,2025,EDA,medio,0.995
52885,Yacuanquer,15,2025,IRA,alto,1.0
52207,Consacá,16,2025,EDA,medio,0.995
52207,Consacá,16,2025,IRA,alto,1.0
52299,La Florida,16,2025,EDA,medio,0.996
52299,La Florida,16,2025,IRA,alto,1.0
52480,Nariño,16,2025,EDA,medio,0.997
52480,Nariño,16,2025,IRA,alto,1.0
52001,Pasto,16,2025,EDA,medio,0.998
52001,Pasto,16,2025,IRA,alto,1.0
52683,Sandoná,16,2025,EDA,medio,0.997
52683,Sandoná,16,2025,IRA,alto,1.0
52885,Yacuanquer,16,2025,EDA,medio,0.995
52885,Yacuanquer,16,2025,IRA,alto,1.0
52207,Consacá,17,2025,EDA,medio,0.995
52207,Consacá,17,2025,IRA,alto,1.0
52299,La Florida,17,2025,EDA,medio,0.996
52299,La Florida,17,2025,IRA,alto,1.0
52480,Nariño,17,2025,EDA,medio,0.997
52480,Nariño,17,2025,IRA,alto,1.0
52001,Pasto,17,2025,EDA,medio,0.998
52001,Pasto,17,2025,IRA,alto,1.0
52683,Sandoná,17,2025,EDA,medio,0.997
52683,Sandoná,17,2025,IRA,alto,1.0
52885,Yacuanquer,17,2025,EDA,medio,0.995
52885,Yacuanquer,17,2025,IRA,alto,1.0
52207,Consacá,18,2025,EDA,medio,0.995
52207,Consacá,18,2025,IRA,alto,1.0
52299,La Florida,18,2025,EDA,medio,0.996
52299,La Florida,18,2025,IRA,alto,1.0
52480,Nariño,18,2025,EDA,medio,0.997
52480,Nariño,18,2025,IRA,alto,1.0
52001,Pasto,18,2025,EDA,medio,0.998
52001,Pasto,18,2025,IRA,alto,1.0
52683,Sandoná,18,2025,EDA,medio,0.997
52683,Sandoná,18,2025,IRA,alto,1.0
52885,Yacuanquer,18,2025,EDA,medio,0.995
52885,Yacuanquer,18,2025,IRA,alto,1.0
52207,Consacá,19,2025,EDA,medio,0.995
52207,Consacá,19,2025,IRA,alto,1.0
52299,La Florida,19,2025,EDA,medio,0.996
52299,La Florida,19,2025,IRA,alto,1.0
52480,Nariño,19,2025,EDA,medio,0.997
52480,Nariño,19,2025,IRA,alto,1.0
52001,Pasto,19,2025,EDA,medio,0.998
52001,Pasto,19,2025,IRA,alto,1.0
52683,Sandoná,19,2025,EDA,medio,0.998
